ano,descricao,quantidade,unidadeMedida,valorUnitarioEstimado,valorTotalEstimado,valorUnitarioHomologado,tipoPessoa,cpfCnpjFornecedor,razaoSocialFornecedor,nuProcesso,ano_referencia
2024,"CARÁ de primeira, in natura. Com ausência de sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",280.0,Kg,7.64,4064.48,3.0,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"CEBOLA branca de primeira, in natura. Com ausênciade sujidades, parasitos e larvas.  Item registrado na ata: 0063/2024",280.0,Kg,8.2,8610.0,3.05,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"CEBOLA roxa de primeira, in natura. Com ausência desujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",140.0,Kg,8.19,3038.49,6.38,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"CEBOLINHA de primeira, in natura. Com ausência desujidades, parasitos e larvas.  Item registrado na ata: 0063/2024",119.0,molho,3.08,733.04,7.68,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"CENOURA de primeira, in natura. Com ausência desujidades, parasitos e larvas. Item registrado na ata: 0063/2024",250.0,Kg,5.99,5031.6,3.75,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"CHICÓRIA de primeira (em pé), in natura. Comausência de sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",322.0,molho,4.87,1022.7,2.94,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"CHUCHU de primeira, tamanho médio. Com ausência desujidades, parasitos e larvas.  Item registrado na ata: 0063/2024",126.0,Kg,5.91,951.51,7.99,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"COCO seco, apresentação: ralado, aplicação: culinária em geral (código comprasnet 237917) Item registrado na ata: 0069/2023",840.0,Kg,17.94,3139.5,5.51,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"COENTRO de primeira, in natura. Com ausência desujidades, parasitos e larvas.  Item registrado na ata: 0063/2024",280.0,molho,2.31,1212.75,3.63,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"COUVE folha de primeira, in natura. Com ausência desujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",210.0,Kg,30.89,3459.68,4.87,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"COUVE-FLOR de primeira, in natura. Com ausência desujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",210.0,Kg,12.54,1316.7,5.0,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"ERVILHA fresca de primeira, in natura. Com ausênciade sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",175.0,Kg,20.51,3691.8,6.0,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"ESPINAFRE, maço com 500 g. Com ausência desujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",175.0,molho,3.29,529.69,6.05,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"FEIJÃO verde, primeira qualidade. Acondicionado em embalagem de polipropileno transparente, original do fabricante, com dados de identificação do produto, data de fabricação e prazo de validade. Item registrado na ata: 0034/2023",98.0,Kg,18.35,5780.25,10.83,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"FRUTA, tipo: uva rubi, apresentação: natural (código comprasnet 464441) Item registrado na ata: 0064/2023",1190.0,Kg,13.76,385.28,4.5,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"FRUTA, tipo: uva verde, apresentação: natural (código comprasnet 464455) Item registrado na ata: 0069/2023",1190.0,Kg,14.43,707.07,4.35,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"GENGIBRE de primeira. Com ausência de sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",294.0,Kg,24.84,695.52,3.63,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"GOIABA de primeira, in natura. Com ausência desujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",84.0,Kg,6.05,1058.75,13.01,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"GOMA de mandioca. Acondicionada em embalagemcom 1 kg, original do fabricante, com dados deidentificação do produto, data de fabricação e prazo de validade.  Item registrado na ata: 0034/2023",126.0,Kg,7.38,1704.78,9.0,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"GRAVIOLA de primeira, in natura. Com ausência desujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",210.0,Kg,8.49,1485.75,5.5,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"HORTELÃ de primeira, em molho. Com ausência desujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",525.0,molho,4.02,675.36,2.31,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"INHAME de primeira, in natura. Com ausência desujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",168.0,Kg,15.12,7620.48,7.24,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"JERIMUM de primeira. Com ausência de sujidades,parasitos e larvas.  Item registrado na ata: 0063/2024",84.0,Kg,3.96,2079.0,15.0,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"KIWI de primeira, in natura. Com ausência de sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",420.0,Kg,20.27,3648.6,3.0,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"LARANJA mexerica pokan de primeira, in natura. Comausência de sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",105.0,Kg,5.65,1305.15,12.01,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"LARANJA pêra, madura, tamanho médio. Com ausênciade sujidades, parasitos e larvas.  Item registrado na ata: 0063/2024",231.0,Kg,4.35,5176.5,5.65,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"LIMÃO de primeira, in natura. Com ausência desujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",168.0,Kg,4.18,1463.0,7.98,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"LIMÃO siciliano de primeira, in natura. Com ausênciade sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",231.0,Kg,10.83,1061.34,5.83,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"MAMÃO havaí de primeira, in natura. Com ausência desujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",350.0,Kg,5.83,1346.73,4.18,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"MAMÃO, tipo formosa, de primeira qualidade, com aspecto, cor, sabor e cheiro próprio, bem desenvolvido e maduro, com polpa firme e intacta, tamanho e coloração uniformes, livre de sujidades, parasitas e larvas, sem danos físicos e mecânicos oriundos de manuseio de transporte. Acondicionada em embalagem transparente tóxica.",175.0,Kg,3.55,646.1,8.49,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"MANDIOCA branca de primeira, in natura. Comausência de sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",300.0,Kg,3.6,3276.0,5.0,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"MANGA tommy de primeira, in natura. Com ausência desujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",140.0,Kg,6.82,1575.42,11.01,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"MANJERICÃO de primeira, in natura, em molho. Comausência de sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",112.0,molho,3.75,937.5,14.01,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"MARACUJÁ de primeira, in natura. Com ausência desujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",231.0,Kg,8.67,1942.08,6.82,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"MAXIXE de primeira, in natura. Com ausência desujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",147.0,Kg,7.52,579.04,11.5,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"MAÇÃ vermelha, nacional, tamanho médio - TP 100/135. Com ausência de sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",273.0,Kg,11.05,4199.0,5.23,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"MELANCIA de primeira, in natura. Com ausência desujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",231.0,Kg,2.94,946.68,7.38,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"MELÃO espanhol de primeira, in natura. Com ausênciade sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",385.0,Kg,3.63,1067.22,4.5,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"MELÃO japonês de primeira, in natura. Com ausência de sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",300.0,Kg,5.23,1427.79,6.0,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"MILHO verde in natura. Com ausência de sujidades,parasitos e larvas.  Item registrado na ata: 0034/2023",525.0,Kg,7.98,1340.64,3.51,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"MORANGO de primeira, in natura. Com ausência de sujidades, parasitos e larvas. ",504.0,Kg,26.29,4469.3,15.12,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"OVO origem codorna, bandeja com 30 unidades.",300.0,Un,7.24,1216.32,15.0,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"OVO tipo extra, classe A, branco, embalagem com 30 unidades, dados de identificação do produto e prazo de validade. Com ausência de sujidades. Item registrado na ata: 0063/2024",280.0,Bandeja,19.38,3255.84,6.7,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"PEPINO de primeira, in natura. Com ausência desujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",224.0,Kg,5.82,692.58,8.67,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"PIMENTÃO amarelo de primeira, in natura. Comausência de sujidades, parasitos e larvas. ",175.0,Kg,17.08,597.8,15.01,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"PIMENTÃO verde de primeira, tamanho médio. Comausência de sujidades, parasitos e larvas.  Item registrado na ata: 0063/2024",112.0,Kg,7.08,1486.8,25.01,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"PIMENTÃO vermelho de primeira, in natura. Comausência de sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",315.0,Kg,16.52,1387.68,9.0,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"PINHA de primeira, in natura. Com ausência desujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",168.0,Kg,15.54,1740.48,18.0,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"PITAYA Branca. Aparência fresca e sã, colhidos ao atingir o grau de evolução completo e perfeito estado de desenvolvimento. Isento de danos e defeitos de natureza física ou mecânica, terra aderente, sujidades, parasitas e larvas e defensivos agrícolas. (código comprasnet 464451)",1050.0,Kg,34.37,721.77,7.0,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"PÊRA de primeira, in natura. Com ausência de sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",147.0,Kg,16.99,20388.0,13.5,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"PÊSSEGO de primeira, in natura. Com ausência desujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",420.0,Kg,17.64,3704.4,5.0,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"QUIABO de primeira, in natura. Com ausência de sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",371.0,Kg,9.18,578.34,8.19,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"RABANETE com folhas, bulbos, tipo redondo. Com ausência de sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",210.0,Kg,8.55,538.65,15.0,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"REPOLHO roxo de primeira, in natura. Com ausência de sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",160.0,Kg,6.78,522.06,20.0,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"REPOLHO verde de primeira, in natura. Com ausência de sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",180.0,Kg,5.71,719.46,18.0,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"RÚCULA in natura, em molho. Com ausência de sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",180.0,molho,3.25,500.5,18.0,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"SALSINHA in natura, em molho. Com ausência de sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",160.0,molho,3.05,555.1,20.4,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"SALSÃO in natura, em molho. Com ausência de sujidades, parasitos e larvas. ",450.0,molho,11.82,1489.32,18.0,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"TOMATE cereja de primeira, in natura. Com ausência de sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",910.0,Kg,13.57,759.92,3.6,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"TOMATE maçã de primeira, in natura. Com ausência de sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",380.0,Kg,8.1,8505.0,9.0,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"UVA Itália verde de primeira, in natura. Com ausência de sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",532.0,Kg,11.5,1690.5,7.64,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"UVA passa escura de primeira, sem semente. Com ausência de sujidades, parasitos e larvas. Item registrado na ata: 0034/2023",1050.0,Kg,20.4,3264.0,4.0,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"UVA preta de primeira, in natura. Com ausência de sujidades, parasitos e larvas. Item registrado na ata: 0034/2023",1050.0,Kg,14.88,2187.36,4.0,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"VAGEM de primeira, in natura. Com ausência de sujidades, parasitos e larvas.  Item registrado na ata: 0034/2023",170.0,Kg,13.47,1131.48,25.0,PJ,52441900000178,R G DISTRIBUIDORA DE ALIMENTOS LTDA,09.000.000009.2024,2024
2024,"ARMAÇÃO para mop 60 cm,  com as seguintes características: sistema dobrável para encaixe dos mops, em polipropileno de alta resistência, com estrutura em aço galvanizado. Acondicionado em embalagem, original do fabricante com dados de identificação do produto.",4.0,Un,55.0,550.0,18.0,PJ,43609814000130,MERCADO ATUAL LTDA,09.000.000011.2024,2024
2024,"AROMATIZADOR Spary, acionamento automático, embalagem contendo refil, alimentado por pilha AA.",6.0,Un,40.0,200.0,28.0,PJ,43609814000130,MERCADO ATUAL LTDA,09.000.000011.2024,2024
2024,"AROMATIZADOR de ar para ambiente, forma aerosol com 360 ml / 302 g, em embalagem original do fabricante. ",200.0,Fr,38.0,380.0,0.8,PJ,43609814000130,MERCADO ATUAL LTDA,09.000.000011.2024,2024
2024,"AROMATIZANTE de ambiente, removedor de odores. Aproximadamente 360 ml.",50.0,Un,40.0,400.0,3.7,PJ,43609814000130,MERCADO ATUAL LTDA,09.000.000011.2024,2024
2024,"BORRIFADOR plástico, com capacidade para 120 ml.",6.0,Un,9.0,1350.0,39.0,PJ,43609814000130,MERCADO ATUAL LTDA,09.000.000011.2024,2024
2024,"BORRIFADOR plástico, com capacidade para 500 ml.",10.0,Un,12.0,600.0,28.0,PJ,43609814000130,MERCADO ATUAL LTDA,09.000.000011.2024,2024
2024,DESINFETANTE multi uso de 500ml. Embalagem com dados de identificação do produto.,10.0,Un,2.7,1134.0,38.0,PJ,43609814000130,MERCADO ATUAL LTDA,09.000.000011.2024,2024
2024,"DETERGENTE de uso geral a base de tensoativo anionico, líquido, fragrância côco. Composto de tensoativo anionico, neutralizante, agente complexante, aditivo conservante, espessante, pigmento e água. Com princípio ativo alquil benzeno sulfonato de sódio 10%. Embalagem com 500ml, com dados de identificação do produto, marca do fabricante, data de fabricação, prazo de validade e registro no Ministério da Saúde.",200.0,Un,2.9,1044.0,1.9,PJ,43609814000130,MERCADO ATUAL LTDA,09.000.000011.2024,2024
2024,"DISPENSER de parede para refil de álcool gel/sabonete líquido, em polipropileno, com capacidade aproximada de 800ml, com sistemas de abertura e fechamento por chave, com válvula fixa para líquido/gel na cor branca.",10.0,Un,28.0,168.0,39.0,PJ,43609814000130,MERCADO ATUAL LTDA,09.000.000011.2024,2024
2024,"DISPENSER em polipropileno para papel higiênico em rolo, em ABS branco. (300/500m)",4.0,Un,39.0,390.0,99.0,PJ,43609814000130,MERCADO ATUAL LTDA,09.000.000011.2024,2024
2024,DISPENSER em polipropileno para sabonete liquido em ABS branco. Larg. 110mm x Alt. 260mm x Prof 120mm.,10.0,Un,35.0,210.0,40.0,PJ,43609814000130,MERCADO ATUAL LTDA,09.000.000011.2024,2024
2024,"DISPENSER para papel Toalha, para rolo de 300 metros fabricado em plástico branco de alta qualidade, sistema de corte manual, indicador de recarga, de fácil manutenção e com chave de segurança para abertura.",30.0,Un,39.0,234.0,13.9,PJ,43609814000130,MERCADO ATUAL LTDA,09.000.000011.2024,2024
2024,"ESPONJA sintética dupla face, um lado em espuma poliuretano e outro em fibra sintética abrasiva, medidas aproximadas (100 x 70 x 20) mm. Acondicionada em embalagem original do fabricante com dados de identificação do produto. Item registrado na ata: 0087/2023",10.0,Un,0.8,160.0,55.0,PJ,43609814000130,MERCADO ATUAL LTDA,09.000.000011.2024,2024
2024,"FLANELA em 100% algodão, bordas overloqueadas em linhas de algodão, para uso geral, dimensões (30 x 50) cm. O produto deverá ter etiqueta com dados de identificação do produto e marca do fabricante. Item registrado na ata: 0061/2023",50.0,Un,3.7,185.0,12.0,PJ,43609814000130,MERCADO ATUAL LTDA,09.000.000011.2024,2024
2024,"GUARDANAPO papel liso, folha simples, na cor branca, dimensões aproximadas (14 x 14) cm, 100% fibras naturais, com 200 unidades. Acondicionado em embalagem original do fabricante, com dados de identificação do produto. Item registrado na ata: 0061/2023",100.0,Pct,1.9,380.0,7.4,PJ,43609814000130,MERCADO ATUAL LTDA,09.000.000011.2024,2024
